,bm25,tfidf,jmsmoothing,tfidf_stopping,jmsmoothing_stopping,Lucene,bm25_query_enrichment,bm25_stopping
65,0.09615384615384617,0.08934911242603548,0.09171597633136096,0.10650887573964497,0.10739644970414203,0.10502958579881658,0.1183431952662722,0.1029585798816568
66,0.09527972027972029,0.087995337995338,0.09090909090909093,0.10489510489510491,0.10576923076923078,0.10431235431235432,0.11713286713286714,0.10168997668997669
67,0.09414466130884043,0.08696900114810566,0.08983926521239953,0.10390355912743969,0.1047646383467279,0.10304247990815155,0.11653272101033293,0.10045924225028703
68,0.0927601809954751,0.08625565610859727,0.08880090497737557,0.10294117647058824,0.103789592760181,0.10209276018099547,0.11566742081447962,0.09926470588235294
69,0.09141583054626534,0.0855629877369008,0.0883500557413601,0.10172798216276478,0.10228539576365663,0.1011705685618729,0.11482720178372352,0.0983835005574136
70,0.09010989010989011,0.0846153846153846,0.0879120879120879,0.10027472527472528,0.10137362637362637,0.09972527472527472,0.11373626373626372,0.09752747252747253
71,0.08938244853737812,0.08369447453954496,0.08694474539544962,0.09886240520043336,0.10075839653304443,0.09859154929577464,0.11213434452871072,0.09615384615384616
72,0.08894230769230768,0.08306623931623933,0.08627136752136752,0.0985576923076923,0.09935897435897435,0.09748931623931623,0.11191239316239317,0.0950854700854701
73,0.08772391991570075,0.08245521601685984,0.08561643835616439,0.09720758693361434,0.09852476290832456,0.09694415173867228,0.11037934668071653,0.09457323498419389
74,0.08731808731808731,0.08186070686070687,0.0847193347193347,0.09615384615384616,0.0971933471933472,0.09641372141372141,0.1094074844074844,0.09355509355509353
75,0.0864102564102564,0.08153846153846153,0.0841025641025641,0.09512820512820512,0.09666666666666666,0.09564102564102563,0.10897435897435898,0.09256410256410258
76,0.08628542510121456,0.08046558704453441,0.0840080971659919,0.09387651821862349,0.09640688259109309,0.09488866396761134,0.10779352226720648,0.09159919028340081
77,0.08566433566433568,0.07942057942057942,0.08291708291708291,0.09290709290709291,0.0959040959040959,0.09465534465534466,0.10689310689310691,0.09065934065934066
78,0.08456607495069034,0.07889546351084811,0.0821005917159763,0.09220907297830376,0.09492110453648915,0.09393491124260356,0.10601577909270216,0.08999013806706113
79,0.08373904576436222,0.0783836416747809,0.0813047711781889,0.09152872444011685,0.09396299902629017,0.09274586173320351,0.10491723466407012,0.08933787731256085
80,0.08341346153846155,0.0778846153846154,0.08052884615384616,0.09110576923076923,0.09326923076923076,0.09182692307692306,0.10384615384615384,0.08870192307692307
81,0.08285849952516619,0.07716049382716048,0.07977207977207977,0.09021842355175688,0.09211775878442545,0.09188034188034187,0.10256410256410256,0.08760683760683761
82,0.0827861163227017,0.07645403377110695,0.07903377110694185,0.08982176360225139,0.09146341463414633,0.09075984990619138,0.10131332082551593,0.0870075046904315
83,0.08202038924930491,0.0762279888785913,0.0783132530120482,0.08873957367933273,0.0908248378127896,0.0896663577386469,0.10032437442075995,0.08642261353104724
84,0.08104395604395605,0.07532051282051282,0.07738095238095238,0.08791208791208792,0.0902014652014652,0.08905677655677655,0.09958791208791205,0.08562271062271062
85,0.08031674208144797,0.0751131221719457,0.07692307692307693,0.08687782805429865,0.09004524886877828,0.08868778280542985,0.09886877828054298,0.08506787330316741
86,0.08027728085867622,0.0742397137745975,0.07647584973166369,0.0860912343470483,0.08966905187835421,0.08765652951699465,0.0979427549194991,0.08452593917710197
87,0.07957559681697614,0.07360742705570292,0.07581786030061892,0.08554376657824934,0.08885941644562334,0.08753315649867373,0.09725906277630414,0.08377541998231654
88,0.07867132867132867,0.0729895104895105,0.07495629370629371,0.08479020979020978,0.08784965034965034,0.08675699300699301,0.0965909090909091,0.08304195804195805
89,0.07821953327571304,0.07216940363007779,0.07433016421780467,0.08426966292134828,0.08686257562662059,0.08599827139152981,0.09572169403630079,0.08210890233362143
90,0.07756410256410257,0.07222222222222222,0.07350427350427349,0.08333333333333333,0.0863247863247863,0.08525641025641026,0.09487179487179485,0.08119658119658119
91,0.07671174978867286,0.07185122569737955,0.07311918850380389,0.08284023668639053,0.08558748943364325,0.08495350803043111,0.09404057480980557,0.08051563820794591
92,0.07608695652173914,0.07127926421404682,0.07253344481605352,0.08235785953177256,0.08486622073578595,0.0846571906354515,0.09301839464882944,0.08026755852842811
93,0.07526881720430106,0.07092638544251446,0.07237386269644333,0.08167907361455748,0.08395368072787426,0.0837468982630273,0.09243176178660048,0.08002481389578163
94,0.07508183306055646,0.0705810147299509,0.07180851063829786,0.08101472995090016,0.0834697217675941,0.08285597381342062,0.09165302782324058,0.07937806873977087
95,0.07449392712550608,0.07004048582995953,0.07125506072874495,0.08016194331983807,0.08299595141700403,0.0819838056680162,0.09170040485829958,0.07854251012145748
96,0.07411858974358973,0.06951121794871794,0.07071314102564102,0.0797275641025641,0.08233173076923077,0.0811298076923077,0.0909455128205128,0.07772435897435898
97,0.0733544805709754,0.0689928628072958,0.07018239492466297,0.0789056304520222,0.08168120539254556,0.08068992862807295,0.0902061855670103,0.07712133227597145
98,0.0728021978021978,0.06828885400313972,0.06966248037676609,0.0781004709576138,0.08084772370486658,0.08006279434850866,0.09026687598116172,0.07672684458398744
99,0.07226107226107227,0.06779331779331779,0.06915306915306915,0.0775058275058275,0.08003108003108002,0.07925407925407925,0.08954933954933957,0.07634032634032634
100,0.07173076923076924,0.0675,0.06865384615384615,0.07692307692307693,0.07923076923076923,0.07884615384615384,0.08903846153846154,0.07557692307692307
